Status,website,regions,category,collection,title,Retail Price,Min Price,Promo Price,details.size,sqft/box,boxes per pallet,Country of Origin,Wood Species / Type,Profile / Joint Type,details.species,details.profile,Plank Thickness,Plank Width,Brand Name,details.wear layer,Stock,details.shade,details.color variation,details.temperature,details.relative humidity,details.edge,details.installation,details.step size (mm),details.riser size (mm),details.side return size (mm),description,image1,image2,image3,image4,image5,url,accessories,documents.specification sheet,documents.installation sheet,documents.care & maintenance,documents.do's & don'ts,documents.warranty,details.no. of sets / box,details.no. of sets / pallet,details.iic,details.stc,details.high noise reduction ratings,details.thickness,details.roll size,documents.maintenance,documents.technical data,documents.environmental credentials,details.sound transmission test,details.impact insulation test,details.model,details.color name,details.ac rating,details.core,details.surfaces,details.anti abrasion,details.packaging,details.joint system,details.warranty,details.radiant heat application,details.certificates,documents.maintenance and care guideline,documents.installation,documents.test report of formaldehyde,documents.formaldehyde emissionstexting introduction,documents.carb ii certification 2024,documents.floor score certification 2024,documents.floor score 2024 renewal certification assessment,documents.fsc certification,details.finish,details.grade,details.texture,details.boxes per pallet,details.lock system,details.width,details.weight per box (lbs),details.sqft per box,details.wear layer thickness (mils),details.sound conduction,image0,tags,details.material,details.stair tread available
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,March Breeze,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Brown,High,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP997-March-Breeze.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP997-March-Breeze-Installed-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP997-March-Breeze-Installed.jpg,,,https://twelveoaks.ca/product/march-breeze/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Misty Morning,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP974-Misty-Morning.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP974-Misty-Morning-1.jpg,,,,https://twelveoaks.ca/product/misty-morning/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Morning Beach,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/09/VWP1432-Morning-Beach.jpg,twelveoaks.ca/wp-content/uploads/2022/09/VWP1432_Morning-Beach_HIY8001-2.png,,,,https://twelveoaks.ca/product/morning-beach/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Prairie Sunset,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/09/VWP1433-Prairie-Sunset.jpg,twelveoaks.ca/wp-content/uploads/2022/09/VWP1433_Prairie-Sunset_CDW1064-1-1-1.png,,,,https://twelveoaks.ca/product/prairie-sunset/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Satin Sail,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/09/VWP1431-Satin-Sail.jpg,twelveoaks.ca/wp-content/uploads/2022/09/VWP1431_Satin-Sail_AM1579-5.png,,,,https://twelveoaks.ca/product/satin-sail/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Swiss Cream,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP936-Swiss-Cream.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP936-Swiss-Cream-1-scaled.jpg,,,,https://twelveoaks.ca/product/swiss-cream/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Treasure Chest,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Dark Brown,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/09/VWP1434-Treasure-Chest.jpg,twelveoaks.ca/wp-content/uploads/2022/09/VWP1434_Treasure-Chest_AM1574-8-min-1.png,,,,https://twelveoaks.ca/product/treasure-chest/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood,Woodcraft EIR,4.49,4.29,,"5/16"" (20 mil wear layer) x 7"" x 48""",19,,,,,WPC,,,,,20 mil (0.5mm),,Medium Brown,High,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP976-Woodcraft-EIR.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP976-Woodcraft-EIR-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP976-Woodcraft-EIR-Installed.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP976-Woodcraft-EIR-Installed-1.jpg,,https://twelveoaks.ca/product/woodcraft-eir/,,,twelveoaks.ca/wp-content/uploads/2022/09/SureWood-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2023/01/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/09/Tech-Spec_SureWoodPlank_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,Western Canada",Luxury Vinyl,SureWood Plus,Icing Sugar,4.79,4.59,,"11/32"" (20 mil wear layer) x 8-7/8"" x 72""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP941-Product-Picture-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP941-Icing-Sugar-1.jpg,,,,https://twelveoaks.ca/product/icing-sugar/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Easy Stroll,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-78"" x 71-1/2""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/02/VWP942-Product-Picture.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP942-Easy-Stroll-Installed.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP942-Easy-Stroll-Installed-1.png,,,https://twelveoaks.ca/product/easy-stroll/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Farmhouse,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Medium Grey,,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP990-Farmhouse-1.jpg,twelveoaks.ca/wp-content/uploads/2022/02/farmhouser-01.png,,,,https://twelveoaks.ca/product/farmhouse/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Gold Nugget,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1476-Gold-Nugget-product-pic-1200x600-1.jpg,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1476-Gold-Nugget-1200x600-1.jpg,,,,https://twelveoaks.ca/product/gold-nugget/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Lemon Tree,4.79,4.59,,"11/32"" (20 mil wear layer) x 8-7/8"" x 72""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/02/New-VWP943-Lemon-Tree-Product-Pic-1200x600-1.jpg,twelveoaks.ca/wp-content/uploads/2022/02/gg-01.png,twelveoaks.ca/wp-content/uploads/2022/02/eeeee-01.png,,,https://twelveoaks.ca/product/lemon-tree/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Maize,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1475-Maize-product-pic-1200x600-1.jpg,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1475-Maize-1200x600-1.jpg,,,,https://twelveoaks.ca/product/maize/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Mountain Air,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/02/VWP986-Mountain-Air-Product.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP986-Mountain-Air-Installed.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP986-Mountain-Air-Installed2.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP986-Mountain-Air-Render.png,,https://twelveoaks.ca/product/mountain-air/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Pilsner,4.79,4.59,,"11/32"" (20 mil wear layer) x 8-7/8"" x 72""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1478-Pilsner-product-pic-1200x600-1.jpg,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1478-Pilsner-1200x600-1.jpg,,,,https://twelveoaks.ca/product/pilsner/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Riesling,4.79,4.59,,"11/32"" (20 mil wear layer) x 8-7/8"" x 72""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Natural,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1477-Riesling-product-pic-1200x600-1.jpg,twelveoaks.ca/wp-content/uploads/2023/11/SP-VWP1477-Riesling-1200x600-1.jpg,,,,https://twelveoaks.ca/product/riesling/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Smoke House,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Medium Brown,,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/02/VWP987-Smoke-House-Product.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP987-Smoke-House-Installed-4.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP987-Smoke-House-Installed-2.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP987-Smoke-House-Installed-3.png,,https://twelveoaks.ca/product/smoke-house/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Southern Elegance,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP937-Product-Picture-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP937-Southern-Elegance.jpg,,,,https://twelveoaks.ca/product/southern-elegance/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Stone Fortress,4.79,4.59,,"11/32"" (20 mil wear layer) x 8-7/8"" x 72""",26.62,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/02/VWP961-Stone-Fortress.png,twelveoaks.ca/wp-content/uploads/2022/02/VWP961-Stone-FortressRender.png,,,,https://twelveoaks.ca/product/stone-fortress/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_California_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,True Natural,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Medium Brown,,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP938-Product-Picture-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP938-True-Natural-Installed-2.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP938-True-Natural-Installed.jpg,,,https://twelveoaks.ca/product/true-natural/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,SureWood Plus,Tuscan Cobblestone,4.69,4.49,,"5/16"" (20 mil wear layer) x 8-7/8"" x 60""",22.2,,,,,WPC,,,,,20 mil (0.5mm),,Light Grey,Low,18-27°C (65-80°F),35%-55%,,Floating,,,,,twelveoaks.ca/wp-content/uploads/2022/01/VWP985-Tuscan-cobblestone-1.jpg,twelveoaks.ca/wp-content/uploads/2022/01/VWP985-Tuscan-cobblestone.jpg,,,,https://twelveoaks.ca/product/tuscan-cobblestone/,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWood-Plus-Installation-Edited-20210914.pdf,,,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,,,,,twelveoaks.ca/wp-content/uploads/2022/08/Luxury-Vinyl-Care-Maintenance-Edited-10-11-2016.pdf,twelveoaks.ca/wp-content/uploads/2022/02/Tech-Spec_SureWood-Plus_King_2021.pdf,twelveoaks.ca/wp-content/uploads/2023/07/TwelveOaks_2023_SCS-FS-04047_s.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
