Status,website,regions,category,Brand Name,Stock,collection,title,Retail Price,Min Price,Promo Price,description,image1,image2,image3,image4,image5,url,sqft/box,details.roll size,details.packaging,boxes per pallet,Country of Origin,Wood Species / Type,Profile / Joint Type,details.profile,details.joint system,details.lock system,details.weight per box (lbs),details.size,,,(in progress) Plank Length,Plank Thickness,Plank Width,Wear Layer,details.wear layer thickness (mils),details.shade,details.color variation,details.color name,details.temperature,details.relative humidity,details.edge,details.installation,details.step size (mm),details.riser size (mm),details.side return size (mm),accessories,documents.specification sheet,documents.installation sheet,documents.care & maintenance,documents.do's & don'ts,documents.warranty,details.iic,details.stc,details.high noise reduction ratings,documents.technical data,documents.environmental credentials,details.sound transmission test,details.impact insulation test,details.model,details.ac rating,details.core,details.surfaces,details.anti abrasion,details.warranty,details.radiant heat application,details.certificates,documents.test report of formaldehyde,documents.formaldehyde emissionstexting introduction,documents.carb ii certification 2024,documents.floor score certification 2024,documents.floor score 2024 renewal certification assessment,documents.fsc certification,details.finish,details.grade,details.texture,details.sound conduction,tags,details.stair tread available
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Grey Spark,4.59,4.39,,,https://docs.google.com/thumbnail?id=1ajXMzJBVVnFPw9A3lxB5VqZ5drGZBLu0,https://docs.google.com/thumbnail?id=1PVOjXs-xxiVxoEJo8vho8sIGJDfYd5sX,,,,https://twelveoaks.ca/product/grey-spark/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,High Noon,4.59,4.39,,,https://docs.google.com/thumbnail?id=1zP-JJpyTsok0AjM_OE_7YLlUh6BKGIEH,https://docs.google.com/thumbnail?id=1B4d_3ZU_dGyRUYdOvBB-Bi09dumOw_qm,,,,https://twelveoaks.ca/product/high-noon/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Natural,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Khaki,4.59,4.39,,,https://docs.google.com/thumbnail?id=13fpS3ZQY9H2ECqR2CneTfOhDSLecgPQI,https://docs.google.com/thumbnail?id=1LDfh9ZmJOeMEOd5D31FBnTvOTicPhnS6,,,,https://twelveoaks.ca/product/khaki/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Natural,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Milky Way,4.69,4.49,,,https://docs.google.com/thumbnail?id=1Eb0XVVj0lrM2Ra20vGWtsp2SNH1nzZ90,https://docs.google.com/thumbnail?id=1ITezE_LYC1CxAZ5EtNwuHOAYrT7OqFDk,,,,https://twelveoaks.ca/product/milky-way/,27.5,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 18"" x 36-5/8""",,," 36-5/8""","5/16"""," 18"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1yUpgHLQTViI9AMTHgi2dphHtBVvokVQG,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Nebula,4.69,4.49,,,https://docs.google.com/thumbnail?id=1w8Fppb5nt0VI_4B4QtfxBAyzfFr60xEB,https://docs.google.com/thumbnail?id=1fEsCGqSnWxmi_z9l_CklYj1wOlIwpYY1,,,,https://twelveoaks.ca/product/nebula/,27.5,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 18"" x 36-5/8""",,," 36-5/8""","5/16"""," 18"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,North Star,4.69,4.49,,,https://docs.google.com/thumbnail?id=1bbuMNEC_iFxO1AHSEcWSSK2TwgGcIqBz,https://docs.google.com/thumbnail?id=1qQ59BMe0nt1PNPajcLFkTXQDMIG6l8JD,,,,https://twelveoaks.ca/product/north-star/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Polaris,4.69,4.49,,,https://docs.google.com/thumbnail?id=187QdkADiPF1rXRpXQLTyYedOWaEUDDXT,https://docs.google.com/thumbnail?id=1dgVKtcyuDy1D41i0tss_ZKD7C6mUWgrD,,,,https://twelveoaks.ca/product/polaris/,27.5,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 18"" x 36-5/8""",,," 36-5/8""","5/16"""," 18"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Quick Silver,4.59,4.39,,,https://docs.google.com/thumbnail?id=1jLViTM6SzH9AG4aopiLNhBBcGorgBgAS,https://docs.google.com/thumbnail?id=1G8KlptJCg0aiFCs1NRYydPWzjzTejZko,,,,https://twelveoaks.ca/product/quick-silver/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Tan Drop,4.59,4.39,,,https://docs.google.com/thumbnail?id=1xCb23Mr8FOzX_b0sFDY8N6OiRyXsIKK4,https://docs.google.com/thumbnail?id=1iMdL7gQjiWzCllQb2KLq2rucmICri0He,,,,https://twelveoaks.ca/product/tan-drop/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Natural,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,,,SureWood Pro,Toasted Almond,4.59,4.39,,,https://docs.google.com/thumbnail?id=1xAYiWkYgJ-0Jf8S8xtmqc40a3octZgNy,https://docs.google.com/thumbnail?id=1naSL08Pe704LSmI18p3If-B16T5JnaA1,,,,https://twelveoaks.ca/product/toasted-almond/,23.6,,,,,WPC,,,,,,"5/16"" (20 mil wear layer) x 7"" x 60""",,," 60""","5/16"""," 7"" ",20 mil (0.5mm),,Light Natural,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1nPlrYzymXe8Sqftu80MP_xSLtKmX43oE,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1ZqKrK82Cb50SEAbHL0Ku-QKXEsIVTvwr,,,,https://drive.google.com/uc?export=download&id=1k4q6h1GHoCvZbJ3O3dJ71sA2VA_6M5oH,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Classic Auburn Border,4.59,4.39,,,https://docs.google.com/thumbnail?id=1VFk4MkBgl7UApgB46LXv37sApNDdIF62,https://docs.google.com/thumbnail?id=1q8qj_mOgK0YbFnoVqAipoKEBKXo7FSi6,,,,https://twelveoaks.ca/product/classic-auburn-border/,19,,,60,China,SPC,5G Click,,,,,"1/4"" (20 mil wear layer) x 7"" x 48""",,," 48""","1/4"""," 7"" ",20 mil (0.5mm),,Medium Brown,,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1-ZFsk0Omaj2sig2IbfqWTOMmxeBuh8HF,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Divine Elm Border,4.59,4.39,,,https://docs.google.com/thumbnail?id=1H9pZiyTjDzXzXTey6MXDpZIzJWfGgRqf,,,,,https://twelveoaks.ca/product/divine-elm-border/,19,,,60,China,SPC,5G Click,,,,,"1/4"" (20 mil wear layer) x 7"" x 48""",,," 48""","1/4"""," 7"" ",20 mil (0.5mm),,Dark Brown,High,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1-ZFsk0Omaj2sig2IbfqWTOMmxeBuh8HF,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Timeworn Natural Border,4.59,4.39,,,https://docs.google.com/thumbnail?id=1X8QEOO4XVjgYlsgx0cr8sWHcG0YIlzOd,,,,,https://twelveoaks.ca/product/timeworn-natural-border/,19,,,60,China,SPC,5G Click,,,,,"1/4"" (20 mil wear layer) x 7"" x 48""",,," 48""","1/4"""," 7"" ",20 mil (0.5mm),,Light Brown,,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1-ZFsk0Omaj2sig2IbfqWTOMmxeBuh8HF,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Vintage Stirling Border,4.59,4.39,,,https://docs.google.com/thumbnail?id=1iLe8TzfEYiqBxe7WmzPumR16iYWZThwz,,,,,https://twelveoaks.ca/product/vintage-stirling-border/,19,,,60,China,SPC,5G Click,,,,,"1/4"" (20 mil wear layer) x 7"" x 48""",,," 48""","1/4"""," 7"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1-ZFsk0Omaj2sig2IbfqWTOMmxeBuh8HF,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Classic Auburn,4.59,4.39,,,https://docs.google.com/thumbnail?id=1fV8RH84NGmxkM7W4B_oZcdIMhyWOsk8N,https://docs.google.com/thumbnail?id=1jlavPAZu44ba8u3CjAL_efbMO2PNdnAY,,,,https://twelveoaks.ca/product/classic-auburn/,20.7,,,48,China,SPC,5G Click,,,,,"1/4"" (12 mil wear layer) x 5-3/4"" x 28-3/4""",,," 28-3/4""","1/4"""," 5-3/4"" ",20 mil (0.5mm),,Medium Brown,,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1hP-7TK3YEbCixLIzw_35dGs5feCBeECW,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Divine Elm,4.59,4.39,,,https://docs.google.com/thumbnail?id=1nzzV4gJfT1ypDEvgGPEkGu1SK58UTtpY,https://docs.google.com/thumbnail?id=1mQRVrktLm5OBnmUse5rN-9YiWalsgs-_,,,,https://twelveoaks.ca/product/divine-elm/,20.7,,,48,China,SPC,5G Click,,,,,"1/4"" (12 mil wear layer) x 5-3/4"" x 28-3/4""",,," 28-3/4""","1/4"""," 5-3/4"" ",20 mil (0.5mm),,Dark Brown,High,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1hP-7TK3YEbCixLIzw_35dGs5feCBeECW,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Timeworn Natural,4.59,4.39,,,https://docs.google.com/thumbnail?id=1ufeE2UHn0FJxeCvRjthlVWQWldzS27-c,https://docs.google.com/thumbnail?id=1isQZPlw8i_orgdT183HNejnG2DEz33tA,https://docs.google.com/thumbnail?id=1RLdnrWfjtLQFgqc_huiT7TJcuitad-44,https://docs.google.com/thumbnail?id=1wa-ZUigSTNZ19G9M1K2cJYmCQTcSMFJ_,,https://twelveoaks.ca/product/timeworn-natural/,20.7,,,48,China,SPC,5G Click,,,,,"1/4"" (12 mil wear layer) x 5-3/4"" x 28-3/4""",,," 28-3/4""","1/4"""," 5-3/4"" ",20 mil (0.5mm),,Light Brown,,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1hP-7TK3YEbCixLIzw_35dGs5feCBeECW,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,twelveoaks.ca,"Eastern Canada,US,Western Canada",Luxury Vinyl,12 Oaks,,Wishbone Luxury Vinyl,Vintage Stirling,4.59,4.39,,,https://docs.google.com/thumbnail?id=1P69o5wIeBrzyRSARdLqXJk9ogOiq8RRY,https://docs.google.com/thumbnail?id=1gBw1cln_47wuo88kjr7_WnjXgxdLvYSY,,,,https://twelveoaks.ca/product/vintage-stirling/,20.7,,,48,China,SPC,5G Click,,,,,"1/4"" (12 mil wear layer) x 5-3/4"" x 28-3/4""",,," 28-3/4""","1/4"""," 5-3/4"" ",20 mil (0.5mm),,Light Grey,Low,,18-27°C (65-80°F),35%-55%,,Floating,,,,,,https://drive.google.com/uc?export=download&id=1zP7Zoqp1aGTIy9FQA03FBZsXjAfL8Vw9,https://drive.google.com/uc?export=download&id=1vNoijyYHNuk6Nb7ZBx_wTw8mLoxuToMv,,https://drive.google.com/uc?export=download&id=1IAMdjKOzyk4foYy9XaAGrB3s1aHhcHTa,,,,https://drive.google.com/uc?export=download&id=1hP-7TK3YEbCixLIzw_35dGs5feCBeECW,https://drive.google.com/uc?export=download&id=1MMtEP4WknrtzeJEvuOG0bjZOmRzY-UQC,,,,,,,,,,,,,,,,,,,,,,
1,jacobflooring.com,,"Railings and Spindles,Wooden Railings",,,,Railing P05,,,,,https://docs.google.com/uc?export=view&id=1Wcj_xiv_bTyAxZ3DDDA_rfVkCboVHeNZ,,,,,https://jacobflooring.com/product/railing-p05/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,floorsatwork.com,,Accessories,,,NAF Aquaplus Steps & Risers,Rosedale,69.99,64.99,,Colour coordinating laminate moldings to finish your project. T-Moulding: Adjoin two floors of identical height. An attractive solution for transitioning between floor surfaces in adjoining rooms where floors are approximately the same thickness.Reducer: Allow for smooth transitions between floors with different heights.Stair Nose: Stair nosings add a professional and finished look to stairways.,https://docs.google.com/thumbnail?id=1ZOsbRQpWz7dxDyiavFDox1NcuQct-dYq,,,,,https://floorsatwork.com/rosedale-425.html,,,,,,,,,,,,,,,,,,,,,,,,,,,1150/1200(L) X 320(W),1200(L) X 200(W),350(L),,https://drive.google.com/uc?export=download&id=1L9Dnpr8CJlARA9jwxXKdDtpPNzgOBnej,,https://drive.google.com/uc?export=download&id=1RzjZngm5BjDdOmNMd4SjaGEFD4k0TsF7,https://drive.google.com/uc?export=download&id=1JhI7TmRKqvZj4nJaC7IZs7FqZ0p2dx3-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,jacobflooring.com,,"Baseboards,Baseboards & Casings",,,,Shaker Baseboard – 1/2″ x 5-1/2″ x 12′,1.49,1.39,,,https://docs.google.com/uc?export=view&id=1HKPoh2BwqkVr602MrfJokgu9JIZlqeV_,,,,,https://jacobflooring.com/product/shaker-baseboard-1-2-x-5-1-2-x-12/,,,,,,Paulownia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,jacobflooring.com,,"Baseboards & Casings,Casing",,,,Shaker Casing – 3/4″ x 3-1/2″ x 12′,1.29,1.19,,,https://docs.google.com/uc?export=view&id=1PuDQL4haklgNpjJ_4y2m1GaIlNTC-AQo,,,,,https://jacobflooring.com/product/shaker-casing-3-4-x-5-1-2-x-12/,,,,,,Paulownia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,jacobflooring.com,,"Baseboards & Casings,Moulding",,,,Shaker Doorstop – 1/2″ x 1-1/2″ – 10′ and 12′ length,0.5,0.45,,,https://docs.google.com/uc?export=view&id=1-ertkBLxpApcu1-zcpwFixbQJn5FXXjx,,,,,https://jacobflooring.com/product/shaker-doorstop-1-2-x-1-1-2-10-and-12-length/,,,,,,Paulownia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,floorsatwork.com,,Accessories,,,NAF Aquaplus Steps & Risers,Shangri-La,69.99,64.99,,Colour coordinating laminate moldings to finish your project. T-Moulding: Adjoin two floors of identical height. An attractive solution for transitioning between floor surfaces in adjoining rooms where floors are approximately the same thickness.Reducer: Allow for smooth transitions between floors with different heights.Stair Nose: Stair nosings add a professional and finished look to stairways.,https://docs.google.com/thumbnail?id=1YEkXn-EUSmCXFpFE_lFJGMfzsF72nE7L,,,,,https://floorsatwork.com/shangri-la-426.html,,,,,,,,,,,,,,,,,,,,,,,,,,,1150/1200(L) X 320(W),1200(L) X 200(W),350(L),,https://drive.google.com/uc?export=download&id=1L9Dnpr8CJlARA9jwxXKdDtpPNzgOBnej,,https://drive.google.com/uc?export=download&id=1RzjZngm5BjDdOmNMd4SjaGEFD4k0TsF7,https://drive.google.com/uc?export=download&id=1JhI7TmRKqvZj4nJaC7IZs7FqZ0p2dx3-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,floorsatwork.com,,Accessories,,,NAF Aquaplus Steps & Risers,Siberia / Beijing,69.99,64.99,,Colour coordinating laminate moldings to finish your project. T-Moulding: Adjoin two floors of identical height. An attractive solution for transitioning between floor surfaces in adjoining rooms where floors are approximately the same thickness.Reducer: Allow for smooth transitions between floors with different heights.Stair Nose: Stair nosings add a professional and finished look to stairways.,https://docs.google.com/thumbnail?id=10WAJ8Cw-nZy4I1a_FDCQrk9S-fz1n9I5,,,,,https://floorsatwork.com/siberia-beijing.html,,,,,,,,,,,,,,,,,,,,,,,,,,,1150/1200(L) X 320(W),1200(L) X 200(W),350(L),,https://drive.google.com/uc?export=download&id=1L9Dnpr8CJlARA9jwxXKdDtpPNzgOBnej,,https://drive.google.com/uc?export=download&id=1RzjZngm5BjDdOmNMd4SjaGEFD4k0TsF7,https://drive.google.com/uc?export=download&id=1JhI7TmRKqvZj4nJaC7IZs7FqZ0p2dx3-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,jacobflooring.com,,"Railings and Spindles,Wooden Railings",,,,Spindle P01,,,,,https://docs.google.com/uc?export=view&id=1VjWOaYiSGiNz0qsdg-TktfMqn_CTH4ih,https://docs.google.com/thumbnail?id=1q31dlE9SE32J_rr1LazUdzvM6dCis0-O,,,,https://jacobflooring.com/product/baluster-p01/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
